"id","kidgen","momage","kidage","homecog","homeemo","occasion","anti","read","kidagetv","kidage6","kidagesq","kidagec","occasion2"
4679,1,28,6,12,13,2,1,5.1,10,4,16,64,4
4679,1,28,6,12,13,3,2,7.2,12,6,36,216,9
4700,1,28,6.5,9,11,0,1,1.7,6.5,0.5,0.25,0.125,0
4700,1,28,6.5,9,11,1,0,3.1,8.5,2.5,6.25,15.625,1
4700,1,28,6.5,9,11,2,0,5.4,10.5,4.5,20.25,91.125,4
4700,1,28,6.5,9,11,3,0,6.1,12.5,6.5,42.25,274.625,9
4728,1,28,7.08,12,10,0,3,2.7,7.08,1.08,1.1664,1.259712,0
4728,1,28,7.08,12,10,1,1,4.3,9.08,3.08,9.4864,29.218112,1
4728,1,28,7.08,12,10,2,0,5.5,11.08,5.08,25.8064,131.096512,4
4728,1,28,7.08,12,10,3,0,NA,13.08,7.08,50.1264,354.894912,9
4735,1,28,7.5,10,12,0,5,2.8,7.5,1.5,2.25,3.375,0
4735,1,28,7.5,10,12,1,3,4.2,9.5,3.5,12.25,42.875,1
4740,1,29,7.58,9,12,0,2,2.2,7.58,1.58,2.4964,3.944312,0
4740,1,29,7.58,9,12,1,3,2.9,9.58,3.58,12.8164,45.882712,1
4740,1,29,7.58,9,12,2,1,3.4,11.58,5.58,31.1364,173.741112,4
4740,1,29,7.58,9,12,3,0,5.1,13.58,7.58,57.4564,435.519512,9
4743,0,28,7,12,12,0,3,3,7,1,1,1,0
4743,0,28,7,12,12,1,1,5.6,9,3,9,27,1
4743,0,28,7,12,12,2,1,5.1,11,5,25,125,4
4743,0,28,7,12,12,3,0,6.5,13,7,49,343,9
4755,0,28,6.17,10,9,0,1,2,6.17,0.17,0.0289,0.00491299999999999,0
4755,0,28,6.17,10,9,1,1,4.1,8.17,2.17,4.7089,10.218313,1
4755,0,28,6.17,10,9,2,1,7,10.17,4.17,17.3889,72.511713,4
4755,0,28,6.17,10,9,3,2,8,12.17,6.17,38.0689,234.885113,9
4776,1,29,7.83,13,12,0,1,2.1,7.83,1.83,3.3489,6.128487,0
4776,1,29,7.83,13,12,1,3,4.6,9.83,3.83,14.6689,56.181887,1
4776,1,29,7.83,13,12,2,1,5.8,11.83,5.83,33.9889,198.155287,4
4776,1,29,7.83,13,12,3,5,6.8,13.83,7.83,61.3089,480.048687,9
4794,0,28,7,13,12,0,0,2.7,7,1,1,1,0
4794,0,28,7,13,12,1,0,4.9,9,3,9,27,1
4794,0,28,7,13,12,2,0,5.6,11,5,25,125,4
4794,0,28,7,13,12,3,1,6.7,13,7,49,343,9
4808,1,29,7.5,10,11,0,4,3.8,7.5,1.5,2.25,3.375,0
4808,1,29,7.5,10,11,1,2,4.7,9.5,3.5,12.25,42.875,1
4808,1,29,7.5,10,11,2,2,6.3,11.5,5.5,30.25,166.375,4
4808,1,29,7.5,10,11,3,2,6.7,13.5,7.5,56.25,421.875,9
4832,0,28,6.58,12,6,0,0,3.5,6.58,0.58,0.3364,0.195112,0
4832,0,28,6.58,12,6,1,1,4,8.58,2.58,6.6564,17.173512,1
4832,0,28,6.58,12,6,2,1,6.1,10.58,4.58,20.9764,96.071912,4
4832,0,28,6.58,12,6,3,1,6.2,12.58,6.58,43.2964,284.890312,9
4901,0,28,7.58,11,11,0,0,2.8,7.58,1.58,2.4964,3.944312,0
4901,0,28,7.58,11,11,1,0,5,9.58,3.58,12.8164,45.882712,1
4953,1,29,6.25,8,5,0,4,1.8,6.25,0.25,0.0625,0.015625,0
4953,1,29,6.25,8,5,1,1,5,8.25,2.25,5.0625,11.390625,1
4976,1,28,6.42,9,11,0,4,1.6,6.42,0.42,0.1764,0.074088,0
4976,1,28,6.42,9,11,1,8,2.1,8.42,2.42,5.8564,14.172488,1
5004,1,28,6.5,8,8,0,1,3.7,6.5,0.5,0.25,0.125,0
5004,1,28,6.5,8,8,1,3,5.5,8.5,2.5,6.25,15.625,1
5009,1,28,7.75,8,6,0,4,2,7.75,1.75,3.0625,5.359375,0
5009,1,28,7.75,8,6,1,8,3.4,9.75,3.75,14.0625,52.734375,1
5037,1,28,7.75,5,12,0,0,2.9,7.75,1.75,3.0625,5.359375,0
5037,1,28,7.75,5,12,1,7,5.3,9.75,3.75,14.0625,52.734375,1
5064,0,29,7.25,11,10,0,0,3.2,7.25,1.25,1.5625,1.953125,0
5064,0,29,7.25,11,10,1,0,5,9.25,3.25,10.5625,34.328125,1
5159,0,28,7.75,11,12,0,0,3.5,7.75,1.75,3.0625,5.359375,0
5159,0,28,7.75,11,12,1,1,4.1,9.75,3.75,14.0625,52.734375,1
5159,0,28,7.75,11,12,2,0,5.7,11.75,5.75,33.0625,190.109375,4
5159,0,28,7.75,11,12,3,0,NA,13.75,7.75,60.0625,465.484375,9
5161,1,28,6.92,12,9,0,0,2.7,6.92,0.92,0.8464,0.778688,0
5161,1,28,6.92,12,9,1,0,4,8.92,2.92,8.5264,24.897088,1
5161,1,28,6.92,12,9,2,1,5.9,10.92,4.92,24.2064,119.095488,4
5161,1,28,6.92,12,9,3,2,6.5,12.92,6.92,47.8864,331.373888,9
5197,0,29,6.33,10,8,0,1,1.8,6.33,0.33,0.1089,0.035937,0
5197,0,29,6.33,10,8,1,1,3.9,8.33,2.33,5.4289,12.649337,1
5206,1,29,7.92,9,10,0,4,3.4,7.92,1.92,3.6864,7.077888,0
5206,1,29,7.92,9,10,1,1,4.4,9.92,3.92,15.3664,60.236288,1
5278,0,27,6.17,6,8,0,1,1.8,6.17,0.17,0.0289,0.00491299999999999,0
5278,0,27,6.17,6,8,1,0,3.9,8.17,2.17,4.7089,10.218313,1
5278,0,27,6.17,6,8,2,0,4.7,10.17,4.17,17.3889,72.511713,4
5278,0,27,6.17,6,8,3,0,5.8,12.17,6.17,38.0689,234.885113,9
5283,1,27,7.83,12,9,0,0,3.4,7.83,1.83,3.3489,6.128487,0
5283,1,27,7.83,12,9,1,NA,4.6,9.83,3.83,14.6689,56.181887,1
5283,1,27,7.83,12,9,2,0,5.1,11.83,5.83,33.9889,198.155287,4
5283,1,27,7.83,12,9,3,0,NA,13.83,7.83,61.3089,480.048687,9
5294,0,27,6.83,8,9,0,0,3.5,6.83,0.83,0.6889,0.571787,0
5294,0,27,6.83,8,9,1,0,4.8,8.83,2.83,8.0089,22.665187,1
5294,0,27,6.83,8,9,2,0,5.9,10.83,4.83,23.3289,112.678587,4
5294,0,27,6.83,8,9,3,0,6.7,12.83,6.83,46.6489,318.611987,9
5297,0,27,6.17,9,11,0,0,1.7,6.17,0.17,0.0289,0.00491299999999999,0
5297,0,27,6.17,9,11,1,1,4.2,8.17,2.17,4.7089,10.218313,1
5297,0,27,6.17,9,11,2,1,4.8,10.17,4.17,17.3889,72.511713,4
5297,0,27,6.17,9,11,3,3,5.6,12.17,6.17,38.0689,234.885113,9
5302,1,27,6.83,8,10,0,2,1.8,6.83,0.83,0.6889,0.571787,0
5302,1,27,6.83,8,10,1,0,3.5,8.83,2.83,8.0089,22.665187,1
5302,1,27,6.83,8,10,2,0,4.8,10.83,4.83,23.3289,112.678587,4
5302,1,27,6.83,8,10,3,2,NA,12.83,6.83,46.6489,318.611987,9
5326,0,27,6.67,13,7,0,2,2.3,6.67,0.67,0.4489,0.300763,0
5326,0,27,6.67,13,7,1,1,4.9,8.67,2.67,7.1289,19.034163,1
5326,0,27,6.67,13,7,2,2,5.9,10.67,4.67,21.8089,101.847563,4
5326,0,27,6.67,13,7,3,1,6,12.67,6.67,44.4889,296.740963,9
5355,1,27,6.33,9,12,0,0,1.8,6.33,0.33,0.1089,0.035937,0
5355,1,27,6.33,9,12,1,1,4.5,8.33,2.33,5.4289,12.649337,1
5355,1,27,6.33,9,12,2,0,5.6,10.33,4.33,18.7489,81.182737,4
5355,1,27,6.33,9,12,3,0,6.4,12.33,6.33,40.0689,253.636137,9
5360,1,27,7.75,13,9,0,3,3.8,7.75,1.75,3.0625,5.359375,0
5360,1,27,7.75,13,9,1,5,4.8,9.75,3.75,14.0625,52.734375,1
5360,1,27,7.75,13,9,2,0,5.4,11.75,5.75,33.0625,190.109375,4
5360,1,27,7.75,13,9,3,0,7.1,13.75,7.75,60.0625,465.484375,9
5369,1,27,7.83,10,12,0,3,3.2,7.83,1.83,3.3489,6.128487,0
5369,1,27,7.83,10,12,1,2,3.6,9.83,3.83,14.6689,56.181887,1
5369,1,27,7.83,10,12,2,0,4.7,11.83,5.83,33.9889,198.155287,4
5369,1,27,7.83,10,12,3,2,5.9,13.83,7.83,61.3089,480.048687,9
5411,1,27,7.58,13,12,0,0,2.3,7.58,1.58,2.4964,3.944312,0
5411,1,27,7.58,13,12,1,6,NA,9.58,3.58,12.8164,45.882712,1
5420,0,27,6.08,4,9,0,2,1.4,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
5420,0,27,6.08,4,9,1,4,3.6,8.08,2.08,4.3264,8.998912,1
5420,0,27,6.08,4,9,2,4,5.2,10.08,4.08,16.6464,67.917312,4
5420,0,27,6.08,4,9,3,4,6,12.08,6.08,36.9664,224.755712,9
5427,0,27,7.67,9,7,0,1,2.8,7.67,1.67,2.7889,4.657463,0
5438,0,28,6.75,9,11,0,1,3,6.75,0.75,0.5625,0.421875,0
5438,0,28,6.75,9,11,1,1,4.1,8.75,2.75,7.5625,20.796875,1
5438,0,28,6.75,9,11,2,3,5,10.75,4.75,22.5625,107.171875,4
5438,0,28,6.75,9,11,3,5,5.5,12.75,6.75,45.5625,307.546875,9
5442,0,27,7,9,10,0,0,3.2,7,1,1,1,0
5442,0,27,7,9,10,1,0,5.2,9,3,9,27,1
5442,0,27,7,9,10,2,NA,6.6,11,5,25,125,4
5442,0,27,7,9,10,3,0,7.9,13,7,49,343,9
5444,0,27,7.33,10,11,0,0,4.3,7.33,1.33,1.7689,2.352637,0
5444,0,27,7.33,10,11,1,1,5.6,9.33,3.33,11.0889,36.926037,1
5444,0,27,7.33,10,11,2,0,5.5,11.33,5.33,28.4089,151.419437,4
5444,0,27,7.33,10,11,3,1,5.8,13.33,7.33,53.7289,393.832837,9
5542,1,27,6.83,11,11,0,3,1.8,6.83,0.83,0.6889,0.571787,0
5542,1,27,6.83,11,11,1,6,2.5,8.83,2.83,8.0089,22.665187,1
5542,1,27,6.83,11,11,2,7,3.6,10.83,4.83,23.3289,112.678587,4
5542,1,27,6.83,11,11,3,9,4.7,12.83,6.83,46.6489,318.611987,9
5572,0,27,7.58,12,12,0,2,4.4,7.58,1.58,2.4964,3.944312,0
5572,0,27,7.58,12,12,1,1,5.4,9.58,3.58,12.8164,45.882712,1
5572,0,27,7.58,12,12,2,1,5.8,11.58,5.58,31.1364,173.741112,4
5572,0,27,7.58,12,12,3,2,6.3,13.58,7.58,57.4564,435.519512,9
5576,1,27,6.67,13,8,0,2,1.7,6.67,0.67,0.4489,0.300763,0
5576,1,27,6.67,13,8,1,6,4,8.67,2.67,7.1289,19.034163,1
5576,1,27,6.67,13,8,2,6,4.9,10.67,4.67,21.8089,101.847563,4
5576,1,27,6.67,13,8,3,6,5.2,12.67,6.67,44.4889,296.740963,9
5595,1,27,6.75,12,10,0,0,2.4,6.75,0.75,0.5625,0.421875,0
5595,1,27,6.75,12,10,1,0,5,8.75,2.75,7.5625,20.796875,1
5595,1,27,6.75,12,10,2,1,5.7,10.75,4.75,22.5625,107.171875,4
5595,1,27,6.75,12,10,3,1,6.9,12.75,6.75,45.5625,307.546875,9
5632,0,28,6.17,11,12,0,1,2,6.17,0.17,0.0289,0.00491299999999999,0
5632,0,28,6.17,11,12,1,0,5.3,8.17,2.17,4.7089,10.218313,1
5632,0,28,6.17,11,12,2,0,4.7,10.17,4.17,17.3889,72.511713,4
5641,1,28,6.83,10,12,0,3,2.9,6.83,0.83,0.6889,0.571787,0
5641,1,28,6.83,10,12,1,1,4.8,8.83,2.83,8.0089,22.665187,1
5643,0,28,6.83,6,10,0,1,2.1,6.83,0.83,0.6889,0.571787,0
5674,1,28,6.42,8,10,0,3,1.8,6.42,0.42,0.1764,0.074088,0
5674,1,28,6.42,8,10,1,5,2.5,8.42,2.42,5.8564,14.172488,1
5718,0,27,7.08,10,11,0,0,2.5,7.08,1.08,1.1664,1.259712,0
5718,0,27,7.08,10,11,1,0,4.9,9.08,3.08,9.4864,29.218112,1
5720,0,27,6.67,10,11,0,1,2,6.67,0.67,0.4489,0.300763,0
5720,0,27,6.67,10,11,1,0,3.1,8.67,2.67,7.1289,19.034163,1
5734,0,27,6.58,10,11,0,0,2.1,6.58,0.58,0.3364,0.195112,0
5734,0,27,6.58,10,11,1,2,3.5,8.58,2.58,6.6564,17.173512,1
5774,0,28,7.67,9,10,0,0,5.1,7.67,1.67,2.7889,4.657463,0
5774,0,28,7.67,9,10,1,3,6.2,9.67,3.67,13.4689,49.430863,1
5776,0,27,7.75,10,7,0,6,2.4,7.75,1.75,3.0625,5.359375,0
5776,0,27,7.75,10,7,1,7,3,9.75,3.75,14.0625,52.734375,1
5825,0,27,7.58,8,13,0,1,2,7.58,1.58,2.4964,3.944312,0
5825,0,27,7.58,8,13,1,0,4,9.58,3.58,12.8164,45.882712,1
5847,0,27,8,10,12,0,1,4.6,8,2,4,8,0
5847,0,27,8,10,12,1,2,5.1,10,4,16,64,1
5878,0,27,6.42,14,12,0,0,1.7,6.42,0.42,0.1764,0.074088,0
5878,0,27,6.42,14,12,1,NA,4.6,8.42,2.42,5.8564,14.172488,1
5878,0,27,6.42,14,12,2,0,5.8,10.42,4.42,19.5364,86.350888,4
5878,0,27,6.42,14,12,3,0,7.2,12.42,6.42,41.2164,264.609288,9
5962,0,27,6.33,9,11,0,1,2.8,6.33,0.33,0.1089,0.035937,0
5962,0,27,6.33,9,11,1,1,4.4,8.33,2.33,5.4289,12.649337,1
5962,0,27,6.33,9,11,2,1,5.1,10.33,4.33,18.7489,81.182737,4
5962,0,27,6.33,9,11,3,0,6,12.33,6.33,40.0689,253.636137,9
6035,1,26,6.33,8,8,0,2,2.3,6.33,0.33,0.1089,0.035937,0
6035,1,26,6.33,8,8,1,3,4.9,8.33,2.33,5.4289,12.649337,1
6035,1,26,6.33,8,8,2,3,NA,10.33,4.33,18.7489,81.182737,4
6035,1,26,6.33,8,8,3,1,7.7,12.33,6.33,40.0689,253.636137,9
6058,1,26,6.08,9,10,0,2,1.8,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
6058,1,26,6.08,9,10,1,1,2.2,8.08,2.08,4.3264,8.998912,1
6058,1,26,6.08,9,10,2,4,NA,10.08,4.08,16.6464,67.917312,4
6058,1,26,6.08,9,10,3,1,4,12.08,6.08,36.9664,224.755712,9
6063,1,26,6.58,11,10,0,0,2,6.58,0.58,0.3364,0.195112,0
6063,1,26,6.58,11,10,1,0,3.9,8.58,2.58,6.6564,17.173512,1
6063,1,26,6.58,11,10,2,2,4.9,10.58,4.58,20.9764,96.071912,4
6063,1,26,6.58,11,10,3,1,7.7,12.58,6.58,43.2964,284.890312,9
6069,0,26,7.5,11,5,0,2,2.7,7.5,1.5,2.25,3.375,0
6069,0,26,7.5,11,5,1,4,3.4,9.5,3.5,12.25,42.875,1
6069,0,26,7.5,11,5,2,4,4,11.5,5.5,30.25,166.375,4
6069,0,26,7.5,11,5,3,0,4.7,13.5,7.5,56.25,421.875,9
6071,0,27,7.67,14,12,0,0,3.1,7.67,1.67,2.7889,4.657463,0
6071,0,27,7.67,14,12,1,1,4.9,9.67,3.67,13.4689,49.430863,1
6071,0,27,7.67,14,12,2,2,6.1,11.67,5.67,32.1489,182.284263,4
6071,0,27,7.67,14,12,3,0,6.7,13.67,7.67,58.8289,451.217663,9
6083,0,27,7.58,9,12,0,2,2.3,7.58,1.58,2.4964,3.944312,0
6083,0,27,7.58,9,12,1,0,NA,9.58,3.58,12.8164,45.882712,1
6096,1,26,6,8,9,0,1,1.8,6,0,0,0,0
6096,1,26,6,8,9,1,3,3.6,8,2,4,8,1
6096,1,26,6,8,9,2,2,4.6,10,4,16,64,4
6096,1,26,6,8,9,3,5,4.7,12,6,36,216,9
6171,0,26,7.17,9,9,0,2,2.2,7.17,1.17,1.3689,1.601613,0
6171,0,26,7.17,9,9,1,1,3.3,9.17,3.17,10.0489,31.855013,1
6171,0,26,7.17,9,9,2,2,4,11.17,5.17,26.7289,138.188413,4
6171,0,26,7.17,9,9,3,1,4.2,13.17,7.17,51.4089,368.601813,9
6244,0,26,7.92,11,11,0,1,3.7,7.92,1.92,3.6864,7.077888,0
6244,0,26,7.92,11,11,1,1,5,9.92,3.92,15.3664,60.236288,1
6244,0,26,7.92,11,11,2,1,6.9,11.92,5.92,35.0464,207.474688,4
6244,0,26,7.92,11,11,3,1,5.7,13.92,7.92,62.7264,496.793088,9
6246,0,26,7.92,10,9,0,1,3.5,7.92,1.92,3.6864,7.077888,0
6246,0,26,7.92,10,9,1,0,5.7,9.92,3.92,15.3664,60.236288,1
6246,0,26,7.92,10,9,2,0,6.1,11.92,5.92,35.0464,207.474688,4
6246,0,26,7.92,10,9,3,0,6.7,13.92,7.92,62.7264,496.793088,9
6278,1,26,6.17,8,10,0,4,1.4,6.17,0.17,0.0289,0.00491299999999999,0
6278,1,26,6.17,8,10,1,2,4.1,8.17,2.17,4.7089,10.218313,1
6278,1,26,6.17,8,10,2,2,5.2,10.17,4.17,17.3889,72.511713,4
6278,1,26,6.17,8,10,3,0,NA,12.17,6.17,38.0689,234.885113,9
6288,1,26,6.58,12,8,0,0,3.1,6.58,0.58,0.3364,0.195112,0
6288,1,26,6.58,12,8,1,0,5.4,8.58,2.58,6.6564,17.173512,1
6288,1,26,6.58,12,8,2,0,6.6,10.58,4.58,20.9764,96.071912,4
6288,1,26,6.58,12,8,3,0,7.8,12.58,6.58,43.2964,284.890312,9
6295,1,26,7,12,7,0,7,2.2,7,1,1,1,0
6295,1,26,7,12,7,1,1,5.3,9,3,9,27,1
6295,1,26,7,12,7,2,3,5.7,11,5,25,125,4
6295,1,26,7,12,7,3,3,6.1,13,7,49,343,9
6301,0,26,6.83,11,13,0,1,2.2,6.83,0.83,0.6889,0.571787,0
6301,0,26,6.83,11,13,1,2,4.7,8.83,2.83,8.0089,22.665187,1
6301,0,26,6.83,11,13,2,1,5.5,10.83,4.83,23.3289,112.678587,4
6301,0,26,6.83,11,13,3,2,6.6,12.83,6.83,46.6489,318.611987,9
6303,1,26,6.75,8,9,0,1,3.6,6.75,0.75,0.5625,0.421875,0
6303,1,26,6.75,8,9,1,0,5.6,8.75,2.75,7.5625,20.796875,1
6303,1,26,6.75,8,9,2,0,8.3,10.75,4.75,22.5625,107.171875,4
6303,1,26,6.75,8,9,3,0,7.9,12.75,6.75,45.5625,307.546875,9
6309,1,26,7.25,11,11,0,0,2.4,7.25,1.25,1.5625,1.953125,0
6309,1,26,7.25,11,11,1,4,5.2,9.25,3.25,10.5625,34.328125,1
6309,1,26,7.25,11,11,2,4,5.8,11.25,5.25,27.5625,144.703125,4
6309,1,26,7.25,11,11,3,2,7.9,13.25,7.25,52.5625,381.078125,9
6339,1,26,7.92,10,12,0,1,3.9,7.92,1.92,3.6864,7.077888,0
6339,1,26,7.92,10,12,1,NA,4.9,9.92,3.92,15.3664,60.236288,1
6339,1,26,7.92,10,12,2,4,5.7,11.92,5.92,35.0464,207.474688,4
6339,1,26,7.92,10,12,3,0,6.5,13.92,7.92,62.7264,496.793088,9
6349,0,27,7,6,11,0,1,2.5,7,1,1,1,0
6349,0,27,7,6,11,1,3,5.1,9,3,9,27,1
6349,0,27,7,6,11,2,2,5.7,11,5,25,125,4
6349,0,27,7,6,11,3,3,6.2,13,7,49,343,9
6368,1,26,7.08,9,7,0,2,3.4,7.08,1.08,1.1664,1.259712,0
6368,1,26,7.08,9,7,3,4,NA,13.08,7.08,50.1264,354.894912,9
6376,1,27,7.5,7,11,0,5,4.1,7.5,1.5,2.25,3.375,0
6376,1,27,7.5,7,11,1,5,5.6,9.5,3.5,12.25,42.875,1
6376,1,27,7.5,7,11,2,5,5.9,11.5,5.5,30.25,166.375,4
6379,1,26,7.67,8,8,0,2,2.4,7.67,1.67,2.7889,4.657463,0
6379,1,26,7.67,8,8,1,2,3,9.67,3.67,13.4689,49.430863,1
6379,1,26,7.67,8,8,2,7,4.1,11.67,5.67,32.1489,182.284263,4
6395,0,26,6.58,11,7,0,1,2.5,6.58,0.58,0.3364,0.195112,0
6395,0,26,6.58,11,7,1,3,3.9,8.58,2.58,6.6564,17.173512,1
6395,0,26,6.58,11,7,2,3,5.3,10.58,4.58,20.9764,96.071912,4
6395,0,26,6.58,11,7,3,3,5.1,12.58,6.58,43.2964,284.890312,9
6405,1,27,7.42,9,12,0,3,2.2,7.42,1.42,2.0164,2.863288,0
6405,1,27,7.42,9,12,1,2,NA,9.42,3.42,11.6964,40.001688,1
6410,0,26,6.25,6,11,0,0,2.2,6.25,0.25,0.0625,0.015625,0
6410,0,26,6.25,6,11,1,0,5,8.25,2.25,5.0625,11.390625,1
6410,0,26,6.25,6,11,2,0,6.1,10.25,4.25,18.0625,76.765625,4
6410,0,26,6.25,6,11,3,0,8.1,12.25,6.25,39.0625,244.140625,9
6411,1,26,7.17,8,9,0,1,2.1,7.17,1.17,1.3689,1.601613,0
6411,1,26,7.17,8,9,1,4,3.4,9.17,3.17,10.0489,31.855013,1
6411,1,26,7.17,8,9,2,2,4.3,11.17,5.17,26.7289,138.188413,4
6411,1,26,7.17,8,9,3,1,4.4,13.17,7.17,51.4089,368.601813,9
6414,0,26,7.08,12,10,0,0,2.6,7.08,1.08,1.1664,1.259712,0
6414,0,26,7.08,12,10,1,1,3.8,9.08,3.08,9.4864,29.218112,1
6414,0,26,7.08,12,10,2,0,5.8,11.08,5.08,25.8064,131.096512,4
6414,0,26,7.08,12,10,3,0,6.1,13.08,7.08,50.1264,354.894912,9
6422,0,26,6.17,5,9,0,0,1.7,6.17,0.17,0.0289,0.00491299999999999,0
6422,0,26,6.17,5,9,1,0,2.1,8.17,2.17,4.7089,10.218313,1
6422,0,26,6.17,5,9,2,0,2.4,10.17,4.17,17.3889,72.511713,4
6433,1,27,6.08,8,11,0,1,1.7,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
6433,1,27,6.08,8,11,1,1,4.4,8.08,2.08,4.3264,8.998912,1
6433,1,27,6.08,8,11,2,0,4.9,10.08,4.08,16.6464,67.917312,4
6433,1,27,6.08,8,11,3,5,5.8,12.08,6.08,36.9664,224.755712,9
6445,0,26,7.5,14,11,0,2,4.6,7.5,1.5,2.25,3.375,0
6445,0,26,7.5,14,11,1,0,5.9,9.5,3.5,12.25,42.875,1
